0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028,6.376279821395028
6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196,6.72277242562196
7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175,7.0361341260079175
7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257,7.319532830831257
7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196,7.575833539554196
7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755,7.8076273063352755
8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855,8.017257434110855
8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891,8.206843164052891
8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933,8.378301099889933
8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965,8.533364583678965
8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618,8.67360121890618
8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225,8.800428718065225
8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857,8.915129234922857
9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143,9.018862326363143
9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699,9.11267667484699
9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409,9.197520689994409
9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508,9.274252096465508
9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187,9.343646605068187
9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495,9.406405754752495
9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773,9.463164004769773
9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427,9.51449514869427
9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285,9.560918115149285
9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933,9.602902213879933
9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333,9.640871880207333
9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279,9.6752109658279
9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327,9.706266619335327
9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132,9.734352795695132
9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475,9.759753430150475
9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574,9.78272530864574
9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133,9.803500663786133
9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048,9.822289522577048
9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425,9.839281829677425
9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053,9.854649367632053
